"sim","source","dat","site","singletons","s0","n0","nparts","skew","shannon","simpson","skew_percentile","shannon_percentile","simpson_percentile","skew_range","simpson_range","nsamples","skew_sd","skew_mean","simpson_sd","simpson_mean"
-99,"observed","bbs","4002",TRUE,50,831,"155698077977758947952232239",2.55418379129599,2.746682475203,0.905194472320331,78.475,0,0.375,5.25295580705167,0.0891651859864661,4000,0.72887887314897,2.55418379129599,0.0106389709954504,0.951202446995993
-99,"observed","bbs","4003",TRUE,31,444,"745700105595704110",1.74317892739177,2.66034657806903,0.903153153153153,55.875,2.625,6.85,4.75509655421684,0.171901631361091,4000,0.688706432746742,1.74317892739177,0.0168364091340517,0.928075813144225
-99,"observed","bbs","4004",TRUE,34,452,"1774312203133573688",2.076310218275,2.8158475328656,0.916428459550474,67.15,7.75,14.625,4.88934399568595,0.150873208551962,4000,0.710010411436105,2.076310218275,0.0162761025905476,0.931924749393061
-99,"observed","bbs","4006",TRUE,34,476,"5738734822782782149",3.01275303964112,2.48191926112081,0.86261563448909,93.35,0.225,0.4,4.67177968858731,0.185809617964833,4000,0.702736906113836,3.01275303964112,0.0164457442960258,0.932234252524539
-99,"observed","bbs","4007",TRUE,27,578,"63852178411654150061",1.38131084590901,2.51685756141183,0.892709617940398,41.625,1.5,5.7,4.38384669309774,0.16008548748219,4000,0.649989267071967,1.58188061143843,0.0172029935327477,0.921886937117611
-99,"observed","bbs","4009",TRUE,28,541,"23171263628824044961",2.22896914398725,2.48355945871312,0.881676637704532,82.875,1.075,2.95,4.5627587092395,0.237186561478196,4000,0.682775844978446,2.22896914398725,0.0184516395090086,0.923348435668868
-99,"observed","bbs","4010",TRUE,53,289,"68084818700790",1.72740499245869,3.37796582846661,0.952455071179703,11.725,57.4,69.35,6.26455994259735,0.165922342883826,4000,0.873426267653597,2.65968456786769,0.0171973849251398,0.952455071179703
-99,"observed","bbs","4013",TRUE,45,770,"8014772536759929207412887",2.02479090144824,2.98275227821604,0.928858154832181,55.85,2.5,7.725,5.32278224265363,0.0936650362624389,4000,0.736681465554576,2.02479090144824,0.0119282427787431,0.946684604486423
-99,"observed","bbs","4014",TRUE,27,528,"9811889446086315853",0.956347140041217,2.52625513302909,0.90387540174472,15.725,2.3,13.9,4.35278447102309,0.202099116161616,4000,0.6768925113875,1.60199931991195,0.0185715644250135,0.920991204660239
-99,"observed","bbs","4015",TRUE,62,428,"634353047183745509",2.42322416355412,3.37708600213007,0.948095903572364,42.975,28.625,36.6,6.10401882306507,0.13391999301249,4000,0.86279449887354,2.69633250618918,0.0136491512605007,0.95008083129531
-99,"observed","bbs","4017",TRUE,33,360,"11347917206413889",1.84164026940262,2.80932957336259,0.918626543209877,53.15,12.175,22.425,4.80243756711694,0.206666666666667,4000,0.73175752363875,1.89094202599114,0.0185801162600266,0.928745343364198
-99,"observed","bbs","4018",TRUE,40,461,"5008953754272891369",1.36499858167075,2.99624055108677,0.934185327567629,16.65,13.35,29.475,5.49708859979995,0.149829899162906,4000,0.722253450356164,2.01948661187692,0.0148406433952504,0.93894867095487
-99,"observed","bbs","4020",TRUE,51,727,"2677308507237714143484559",2.05797915812154,2.97894775475963,0.928278296933565,50.6,0.825,4.45,5.14856342542326,0.105436030946268,4000,0.749502960735149,2.16666360842344,0.0113901081423415,0.950484306442977
